iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CZE,Europe,Czechia,2020-11-12,446675.0,7870.0,7818.571,5755.0,185.0,203.571,41710.314,734.897,730.095,537.399,17.275,19.009,0.78,1062.0,99.169,7096.0,662.621,,,,,44351.0,,,4.141,35422.0,3.308,0.221,4.5,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-13,454030.0,7355.0,7219.0,5926.0,171.0,206.0,42397.12,686.807,674.107,553.367,15.968,19.236,0.75,1045.0,97.582,6988.0,652.536,,,,,43896.0,,,4.099,35852.0,3.348,0.202,5.0,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-14,458229.0,4199.0,6715.571,6058.0,132.0,196.714,42789.221,392.101,627.097,565.693,12.326,18.369,0.73,1024.0,95.621,6462.0,603.419,,,,,17770.0,,,1.659,34601.0,3.231,0.194,5.2,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-15,460116.0,1887.0,6469.714,6208.0,150.0,192.857,42965.428,176.207,604.139,579.7,14.007,18.009,0.71,1010.0,94.313,6306.0,588.851,1855.607,173.276,11594.287,1082.669,11782.0,,,1.1,34284.0,3.201,0.189,5.3,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-16,465523.0,5407.0,6906.0,6416.0,208.0,198.286,43470.332,504.903,644.879,599.123,19.423,18.516,0.72,960.0,89.644,6529.0,609.675,,,,,44487.0,,,4.154,36118.0,3.373,0.177,5.6,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-17,469769.0,4246.0,5698.429,6558.0,142.0,176.429,43866.821,396.49,532.117,612.383,13.26,16.475,0.73,895.0,83.575,6087.0,568.401,,,,,22136.0,,,2.067,33067.0,3.088,0.172,5.8,tests performed,,,,,,,,,,73.15,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-18,475284.0,5515.0,5211.286,6740.0,182.0,167.143,44381.81,514.988,486.628,629.378,16.995,15.608,0.74,887.0,82.828,6460.0,603.232,,,,,46929.0,,,4.382,33050.0,3.086,0.158,6.3,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-19,481755.0,6471.0,5011.429,6874.0,134.0,159.857,44986.069,604.259,467.965,641.891,12.513,14.927,0.76,884.0,82.548,6227.0,581.475,,,,,34475.0,,,3.219,31639.0,2.954,0.158,6.3,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-20,487563.0,5808.0,4790.429,7021.0,147.0,156.429,45528.417,542.348,447.328,655.618,13.727,14.607,0.75,824.0,76.945,5997.0,559.997,,,,,33842.0,,,3.16,30203.0,2.82,0.159,6.3,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-21,490750.0,3187.0,4645.857,7095.0,74.0,148.143,45826.018,297.601,433.828,662.528,6.91,13.834,0.74,819.0,76.478,5360.0,500.514,,,,,23287.0,,,2.175,30991.0,2.894,0.15,6.7,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-22,492263.0,1513.0,4592.429,7196.0,101.0,141.143,45967.301,141.283,428.839,671.959,9.431,13.18,0.74,814.0,76.011,5324.0,497.153,1634.296,152.61,9441.262,881.621,12391.0,,,1.157,31078.0,2.902,0.148,6.8,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-23,496638.0,4375.0,4445.0,7360.0,164.0,134.857,46375.837,408.536,415.072,687.274,15.314,12.593,0.77,821.0,76.665,5680.0,530.396,,,,,64322.0,,,6.006,33912.0,3.167,0.131,7.6,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-24,502534.0,5896.0,4680.714,7499.0,139.0,134.429,46926.403,550.566,437.083,700.253,12.98,12.553,0.8,790.0,73.77,5510.0,514.521,,,,,38992.0,,,3.641,36320.0,3.392,0.129,7.8,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-25,505215.0,2681.0,4275.857,7611.0,112.0,124.429,47176.753,250.351,399.278,710.712,10.459,11.619,0.8,747.0,69.755,5300.0,494.912,,,,,37111.0,,,3.465,34917.0,3.261,0.132,7.6,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-26,511520.0,6305.0,4252.143,7779.0,168.0,129.286,47765.511,588.758,397.063,726.4,15.688,12.073,0.82,743.0,69.381,5144.0,480.344,,,,,33156.0,,,3.096,34729.0,3.243,0.122,8.2,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-27,515984.0,4464.0,4060.143,7967.0,188.0,135.143,48182.358,416.846,379.134,743.955,17.555,12.62,0.82,705.0,65.833,4930.0,460.361,,,,,35602.0,,,3.324,34980.0,3.266,0.116,8.6,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-28,518649.0,2665.0,3985.571,8054.0,87.0,137.0,48431.214,248.857,372.171,752.079,8.124,12.793,0.81,653.0,60.977,4461.0,416.566,,,,,20837.0,,,1.946,34630.0,3.234,0.115,8.7,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-29,519723.0,1074.0,3922.857,8138.0,84.0,134.571,48531.504,100.29,366.315,759.923,7.844,12.566,0.82,639.0,59.67,4524.0,422.449,1411.983,131.85,8314.68,776.421,10038.0,,,0.937,34294.0,3.202,0.114,8.8,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-11-30,523298.0,3575.0,3808.571,8295.0,157.0,133.571,48865.336,333.832,355.643,774.583,14.661,12.473,0.86,665.0,62.097,4819.0,449.996,,,,,62453.0,,,5.832,34027.0,3.177,0.112,8.9,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-01,528474.0,5176.0,3705.714,8407.0,112.0,129.714,49348.668,483.333,346.038,785.042,10.459,12.113,0.9,589.0,55.001,4651.0,434.308,,,,,40172.0,,,3.751,34196.0,3.193,0.108,9.3,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-02,533042.0,4568.0,3975.286,8515.0,108.0,129.143,49775.226,426.558,371.21,795.127,10.085,12.059,0.91,590.0,55.094,4548.0,424.69,,,,,37538.0,,,3.505,34257.0,3.199,0.107,9.3,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-03,537663.0,4621.0,3734.714,8641.0,126.0,123.143,50206.733,431.507,348.746,806.893,11.766,11.499,0.92,582.0,54.347,4504.0,420.582,,,,,33030.0,,,3.084,34239.0,3.197,0.109,9.2,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-04,542406.0,4743.0,3774.571,8738.0,97.0,110.143,50649.632,442.899,352.468,815.951,9.058,10.285,0.93,576.0,53.787,4459.0,416.379,,,,,31944.0,,,2.983,33716.0,3.148,0.112,8.9,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-05,544179.0,1773.0,3647.143,8815.0,77.0,108.714,50815.194,165.562,340.569,823.141,7.19,10.152,0.92,561.0,52.386,4097.0,382.576,,,,,16684.0,,,1.558,33123.0,3.093,0.117,8.5,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-06,546833.0,2654.0,3872.857,8902.0,87.0,109.143,51063.024,247.829,361.646,831.265,8.124,10.192,0.94,552.0,51.546,4144.0,386.965,1226.723,114.551,7402.398,691.233,10082.0,,,0.941,33129.0,3.094,0.117,8.5,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-07,546833.0,0.0,3362.143,8902.0,0.0,86.714,51063.024,0.0,313.955,831.265,0.0,8.097,0.97,562.0,52.479,4486.0,418.901,,,,,49092.0,,,4.584,31220.0,2.915,0.127,7.9,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-08,551070.0,4237.0,3228.0,9036.0,134.0,89.857,51458.673,395.649,301.429,843.778,12.513,8.391,1.05,555.0,51.826,4394.0,410.31,,,,,37807.0,,,3.53,30882.0,2.884,0.132,7.6,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-09,556927.0,5857.0,3412.143,9136.0,100.0,88.714,52005.597,546.924,318.624,853.116,9.338,8.284,1.12,538.0,50.238,4451.0,415.632,,,,,36407.0,,,3.4,30721.0,2.869,0.141,7.1,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-10,563333.0,6406.0,3667.143,9226.0,90.0,83.571,52603.786,598.189,342.436,861.52,8.404,7.804,1.16,561.0,52.386,4540.0,423.943,,,,,34895.0,,,3.258,30987.0,2.894,0.146,6.8,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-11,569205.0,5872.0,3828.429,9341.0,115.0,86.143,53152.111,548.325,357.497,872.258,10.739,8.044,1.18,578.0,53.973,4521.0,422.169,,,,,39278.0,,,3.668,32035.0,2.991,0.147,6.8,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-12,575422.0,6217.0,4463.286,9450.0,109.0,90.714,53732.652,580.541,416.78,882.437,10.178,8.471,1.18,563.0,52.573,4292.0,400.785,,,,,20318.0,,,1.897,32554.0,3.04,0.146,6.8,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-13,579079.0,3657.0,4606.571,9535.0,85.0,90.429,54074.141,341.489,430.16,890.374,7.937,8.444,1.16,576.0,53.787,4401.0,410.963,1206.695,112.681,7259.197,677.861,12484.0,,,1.166,32897.0,3.072,0.149,6.7,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-14,581079.0,2000.0,4892.286,9609.0,74.0,101.0,54260.9,186.759,456.839,897.284,6.91,9.431,1.17,604.0,56.401,4759.0,444.393,,,,,51492.0,,,4.808,33240.0,3.104,0.151,6.6,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-15,586251.0,5172.0,5025.857,9743.0,134.0,101.0,54743.859,482.959,469.312,909.797,12.513,9.431,1.22,594.0,55.467,4736.0,442.246,,,,,44697.0,,,4.174,34224.0,3.196,0.155,6.5,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-16,594148.0,7897.0,5317.286,9882.0,139.0,106.571,55481.277,737.418,496.526,922.777,12.98,9.952,1.26,601.0,56.121,4703.0,439.164,,,,,52278.0,,,4.882,36492.0,3.408,0.153,6.5,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-17,602404.0,8256.0,5581.571,10036.0,154.0,115.714,56252.219,770.942,521.205,937.157,14.38,10.805,1.28,597.0,55.748,4757.0,444.207,,,,,49792.0,,,4.65,38620.0,3.606,0.151,6.6,tests performed,,,,,,,,,,62.04,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-18,610006.0,7602.0,5828.714,10163.0,127.0,117.429,56962.09,709.871,544.283,949.016,11.859,10.965,1.27,598.0,55.841,4776.0,445.981,,,,,61326.0,,,5.727,41770.0,3.9,0.149,6.7,tests performed,,,,,,,,,,65.74,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-19,618836.0,8830.0,6202.0,10271.0,108.0,117.286,57786.632,824.541,579.14,959.101,10.085,10.952,1.26,595.0,55.561,4477.0,418.06,,,,,35315.0,,,3.298,43912.0,4.1,0.147,6.8,tests performed,,,,,,,,,,65.74,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-20,624140.0,5304.0,6437.286,10331.0,60.0,113.714,58281.917,495.285,601.111,964.704,5.603,10.619,1.23,613.0,57.242,4573.0,427.025,1250.757,116.795,7647.743,714.143,23800.0,,,2.222,45529.0,4.251,0.146,6.8,tests performed,,,,,,,,,,65.74,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-21,627523.0,3383.0,6634.857,10411.0,80.0,114.571,58597.82,315.903,619.56,972.175,7.47,10.699,1.22,626.0,58.456,4954.0,462.602,,,,,78661.0,,,7.345,49410.0,4.614,0.143,7.0,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-22,635414.0,7891.0,7023.286,10562.0,151.0,117.0,59334.678,736.858,655.831,986.275,14.1,10.925,1.24,635.0,59.296,4928.0,460.174,,,,,77589.0,,,7.245,54109.0,5.053,0.138,7.2,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-23,646312.0,10898.0,7452.0,10664.0,102.0,111.714,60352.329,1017.65,695.864,995.8,9.525,10.432,1.26,665.0,62.097,4953.0,462.509,,,,,86444.0,,,8.072,58990.0,5.508,0.141,7.1,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-24,660461.0,14149.0,8293.857,10776.0,112.0,105.714,61673.556,1321.227,774.477,1006.258,10.459,9.872,1.24,643.0,60.043,4299.0,401.439,,,,,19416.0,,,1.813,54650.0,5.103,0.144,6.9,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-25,664863.0,4402.0,7836.714,10859.0,83.0,99.429,62084.613,411.057,731.789,1014.009,7.751,9.285,1.18,656.0,61.257,4375.0,408.536,,,,,14532.0,,,1.357,47965.0,4.479,0.145,6.9,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-26,667569.0,2706.0,6961.857,10950.0,91.0,97.0,62337.298,252.685,650.095,1022.506,8.498,9.058,1.15,699.0,65.272,4637.0,433.001,,,,,20189.0,,,1.885,45804.0,4.277,0.145,6.9,tests performed,,,,,,,,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-27,670599.0,3030.0,6637.0,11044.0,94.0,101.857,62620.238,282.94,619.76,1031.284,8.778,9.511,1.16,732.0,68.354,4952.0,462.416,1387.95,129.606,8228.559,768.379,22592.0,,,2.11,45632.0,4.261,0.147,6.8,tests performed,1262.0,1262.0,,,,0.01,0.01,,,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-28,674340.0,3741.0,6688.143,11152.0,108.0,105.857,62969.571,349.333,624.536,1041.369,10.085,9.885,1.21,784.0,73.21,5704.0,532.637,,,,,73448.0,,,6.859,44887.0,4.192,0.159,6.3,tests performed,3552.0,3552.0,,2290.0,2290.0,0.03,0.03,,214.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-29,685202.0,10862.0,7112.571,11302.0,150.0,105.714,63983.86,1014.289,664.169,1055.376,14.007,9.872,1.29,849.0,79.279,5950.0,555.608,,,,,67204.0,,,6.275,43404.0,4.053,0.182,5.5,tests performed,7012.0,7012.0,,3460.0,2875.0,0.07,0.07,,268.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-30,701622.0,16420.0,7901.429,11429.0,127.0,109.286,65517.152,1533.292,737.832,1067.235,11.859,10.205,1.34,864.0,80.68,6115.0,571.016,,,,,66958.0,,,6.253,40620.0,3.793,0.205,4.9,tests performed,10485.0,10485.0,,3473.0,3074.0,0.1,0.1,,287.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-12-31,718661.0,17039.0,8314.286,11580.0,151.0,114.857,67108.246,1591.094,776.384,1081.335,14.1,10.725,1.32,879.0,82.081,6133.0,572.697,,,,,47079.0,,,4.396,44572.0,4.162,0.216,4.6,tests performed,11798.0,11798.0,,1313.0,2634.0,0.11,0.11,,246.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-01,732022.0,13361.0,9594.143,11711.0,131.0,121.714,68355.89,1247.644,895.897,1093.568,12.233,11.366,1.27,891.0,83.201,5637.0,526.381,,,,,11591.0,,,1.082,44152.0,4.123,0.22,4.5,tests performed,12060.0,12060.0,,262.0,2160.0,0.11,0.11,,202.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-02,735469.0,3447.0,9700.0,11827.0,116.0,125.286,68677.77,321.879,905.782,1104.4,10.832,11.699,1.2,896.0,83.668,5942.0,554.861,,,,,28901.0,,,2.699,45396.0,4.239,0.22,4.5,tests performed,13317.0,13317.0,,1257.0,2009.0,0.12,0.12,,188.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-03,740481.0,5012.0,9983.143,11960.0,133.0,130.857,69145.788,468.018,932.221,1116.82,12.419,12.219,1.18,933.0,87.123,6258.0,584.369,1706.397,159.343,10215.35,953.905,29217.0,,,2.728,46343.0,4.327,0.223,4.5,tests performed,14234.0,14234.0,,917.0,1853.0,0.13,0.13,,173.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-04,746714.0,6233.0,10339.143,12070.0,110.0,131.143,69727.823,582.035,965.465,1127.091,10.272,12.246,1.19,996.0,93.006,7188.0,671.212,,,,,89912.0,,,8.396,48695.0,4.547,0.218,4.6,tests performed,17807.0,17807.0,,3573.0,2036.0,0.17,0.17,,190.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-05,759635.0,12921.0,10633.286,12257.0,187.0,136.429,70934.38,1206.557,992.932,1144.553,17.462,12.74,1.22,1043.0,97.395,7364.0,687.647,,,,,78726.0,,,7.351,50341.0,4.701,0.214,4.7,tests performed,22327.0,22327.0,,4520.0,2188.0,0.21,0.21,,204.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-06,776967.0,17332.0,10763.571,12436.0,179.0,143.857,72552.835,1618.454,1005.098,1161.268,16.715,13.433,1.24,1081.0,100.943,7358.0,687.087,,,,,68696.0,,,6.415,50589.0,4.724,0.215,4.7,tests performed,28148.0,28148.0,,5821.0,2523.0,0.26,0.26,,236.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-07,794740.0,17773.0,10868.429,12621.0,185.0,148.714,74212.469,1659.635,1014.889,1178.543,17.275,13.887,1.21,1122.0,104.772,7497.0,700.067,,,,,67108.0,,,6.267,53450.0,4.991,0.208,4.8,tests performed,36116.0,36116.0,,7968.0,3474.0,0.34,0.34,,324.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-08,809601.0,14861.0,11082.714,12800.0,179.0,155.571,75600.183,1387.714,1034.899,1195.258,16.715,14.527,1.16,1123.0,104.865,7292.0,680.924,,,,,69413.0,,,6.482,61710.0,5.762,0.202,5.0,tests performed,46079.0,46079.0,,9963.0,4860.0,0.43,0.43,,454.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-09,822716.0,13115.0,12463.857,12978.0,178.0,164.429,76824.856,1224.673,1163.869,1211.88,16.622,15.354,1.1,1089.0,101.69,6722.0,627.697,,,,,35329.0,,,3.299,62629.0,5.848,0.207,4.8,tests performed,48083.0,48083.0,,2004.0,4967.0,0.45,0.45,,464.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-10,831165.0,8449.0,12954.857,13115.0,137.0,165.0,77613.82,788.964,1209.719,1224.673,12.793,15.408,1.03,1115.0,104.118,6832.0,637.969,1947.736,181.879,12091.986,1129.144,24761.0,,,2.312,61992.0,5.789,0.205,4.9,tests performed,49803.0,49803.0,,1720.0,5081.0,0.47,0.47,,474.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-11,835454.0,4289.0,12677.143,13272.0,157.0,171.714,78014.325,400.505,1183.786,1239.333,14.661,16.035,0.98,1164.0,108.694,7371.0,688.301,,,,,83562.0,,,7.803,61085.0,5.704,0.199,5.0,tests performed,59580.0,59580.0,,9777.0,5968.0,0.56,0.56,,557.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-12,844799.0,9345.0,12166.286,13485.0,213.0,175.429,78886.957,872.632,1136.082,1259.223,19.89,16.381,0.97,1150.0,107.386,7424.0,693.25,,,,,66426.0,,,6.203,59328.0,5.54,0.189,5.3,tests performed,72977.0,72977.0,,13397.0,7236.0,0.68,0.68,,676.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2021-01-13,855600.0,10801.0,11233.286,13656.0,171.0,174.286,79895.549,1008.593,1048.959,1275.191,15.968,16.275,0.95,1136.0,106.079,7248.0,676.815,,,,,60306.0,,,5.631,58129.0,5.428,0.177,5.6,tests performed,86466.0,86466.0,,13489.0,8331.0,0.81,0.81,,778.0,69.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
